device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
GTX 780,Uux3a,ONE_D,1.04858e+06,1,1,1,80,82.974,56.347,0.003,48.584,4.833,0.526
GTX 780,Uux3a,ONE_D,1.04858e+06,2,1,1,80,82.087,56.164,0.003,24.809,4.816,0.528
GTX 780,Uux3a,ONE_D,1.04858e+06,4,1,1,80,82.081,56.175,0.003,12.743,4.852,0.541
GTX 780,Uux3a,ONE_D,1.04858e+06,8,1,1,80,82.076,56.143,0.003,6.691,4.829,0.526
GTX 780,Uux3a,ONE_D,1.04858e+06,16,1,1,80,82.158,56.176,0.004,3.844,4.851,0.536
GTX 780,Uux3a,ONE_D,1.04858e+06,32,1,1,80,82.127,56.147,0.003,3.399,4.83,0.527
GTX 780,Uux3a,ONE_D,1.04858e+06,64,1,1,80,82.142,56.266,0.003,3.402,4.846,0.528
GTX 780,Uux3a,ONE_D,1.04858e+06,128,1,1,80,82.09,56.058,0.004,3.422,4.844,0.534
GTX 780,Uux3a,ONE_D,1.04858e+06,256,1,1,80,82.073,56.104,0.003,3.643,4.83,0.534
GTX 780,Uux3a,ONE_D,1.04858e+06,512,1,1,80,82.097,56.15,0.003,4.127,4.845,0.523
GTX 780,Uux3a,ONE_D,1.04858e+06,1024,1,1,80,82.088,56.076,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,1.04858e+06,1,1,1,80,82.571,55.925,0.003,48.589,3.193,0.522
GTX 780,Uux3a,ONE_D,1.04858e+06,2,1,1,80,81.994,55.981,0.002,24.801,3.196,0.525
GTX 780,Uux3a,ONE_D,1.04858e+06,4,1,1,80,81.973,56.301,0.002,12.726,3.199,0.524
GTX 780,Uux3a,ONE_D,1.04858e+06,8,1,1,80,82.296,56.206,0.002,6.689,3.195,0.529
GTX 780,Uux3a,ONE_D,1.04858e+06,16,1,1,80,81.96,56.303,0.002,3.825,3.199,0.522
GTX 780,Uux3a,ONE_D,1.04858e+06,32,1,1,80,82.589,55.987,0.003,3.402,3.197,0.52
GTX 780,Uux3a,ONE_D,1.04858e+06,64,1,1,80,81.951,56.043,0.003,3.41,3.183,0.528
GTX 780,Uux3a,ONE_D,1.04858e+06,128,1,1,80,81.999,55.963,0.002,3.439,3.198,0.528
GTX 780,Uux3a,ONE_D,1.04858e+06,256,1,1,80,81.963,55.91,0.003,3.696,3.187,0.528
GTX 780,Uux3a,ONE_D,1.04858e+06,512,1,1,80,81.983,55.976,0.003,4.124,3.188,0.523
GTX 780,Uux3a,ONE_D,1.04858e+06,1024,1,1,80,82.042,55.956,0.003,-1,-1,-1
GTX 780,Uux3a,ONE_D,1.04858e+06,1,1,1,80,82.464,55.959,0.002,48.569,3.185,0.513
GTX 780,Uux3a,ONE_D,1.04858e+06,2,1,1,80,81.947,55.996,0.002,24.808,3.177,0.516
GTX 780,Uux3a,ONE_D,1.04858e+06,4,1,1,80,81.962,56.025,0.003,12.733,3.169,0.517
GTX 780,Uux3a,ONE_D,1.04858e+06,8,1,1,80,81.937,55.941,0.002,6.679,3.178,0.513
GTX 780,Uux3a,ONE_D,1.04858e+06,16,1,1,80,81.973,55.994,0.003,3.84,3.168,0.521
GTX 780,Uux3a,ONE_D,1.04858e+06,32,1,1,80,81.944,55.968,0.003,3.395,3.178,0.512
GTX 780,Uux3a,ONE_D,1.04858e+06,64,1,1,80,81.933,55.942,0.002,3.398,3.169,0.516
GTX 780,Uux3a,ONE_D,1.04858e+06,128,1,1,80,81.94,55.923,0.003,3.435,3.177,0.519
GTX 780,Uux3a,ONE_D,1.04858e+06,256,1,1,80,82.539,56.367,0.002,3.73,3.18,0.512
GTX 780,Uux3a,ONE_D,1.04858e+06,512,1,1,80,81.973,56.097,0.003,4.132,3.18,0.52
GTX 780,Uux3a,ONE_D,1.04858e+06,1024,1,1,80,81.933,56.033,0.003,-1,-1,-1
