device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Convolution,ONE_D,1024,1024,64,64,1,1,1,4,20.129,6.302,0.001,8801.22,1.369,0.163
Tesla K20Xm,Convolution,ONE_D,1024,1024,64,64,2,1,1,4,20.123,6.539,0.001,4424.13,1.271,0.168
Tesla K20Xm,Convolution,ONE_D,1024,1024,64,64,4,1,1,4,20.133,6.41,0.002,2235.03,1.26,0.157
Tesla K20Xm,Convolution,ONE_D,1024,1024,64,64,8,1,1,4,20.142,6.374,0.003,1138.72,1.285,0.169
Tesla K20Xm,Convolution,ONE_D,1024,1024,64,64,16,1,1,4,20.24,6.353,0,588.039,1.253,0.171
Tesla K20Xm,Convolution,ONE_D,1024,1024,64,64,32,1,1,4,20.119,6.387,0.002,309.758,1.25,0.155
Tesla K20Xm,Convolution,ONE_D,1024,1024,64,64,64,1,1,4,20.129,6.42,0.001,185.531,1.261,0.155
Tesla K20Xm,Convolution,ONE_D,1024,1024,64,64,128,1,1,4,20.122,6.39,0.002,166.154,1.259,0.153
Tesla K20Xm,Convolution,ONE_D,1024,1024,64,64,256,1,1,4,20.126,6.349,0.002,165.551,1.256,0.154
Tesla K20Xm,Convolution,ONE_D,1024,1024,64,64,512,1,1,4,20.119,6.427,0.002,163.526,1.249,0.162
Tesla K20Xm,Convolution,ONE_D,1024,1024,64,64,1024,1,1,4,20.121,6.361,0.002,162.787,1.253,0.155
Tesla K20Xm,Convolution,ONE_D,1024,1024,64,64,1,1,1,4,20.142,3.396,0.002,9023.05,2.878,0.148
Tesla K20Xm,Convolution,ONE_D,1024,1024,64,64,2,1,1,4,20.111,3.647,0.002,4516.62,1.898,0.159
Tesla K20Xm,Convolution,ONE_D,1024,1024,64,64,4,1,1,4,20.045,3.608,0.001,2290.58,1.906,0.156
Tesla K20Xm,Convolution,ONE_D,1024,1024,64,64,8,1,1,4,20.071,3.583,0.002,1157.24,1.906,0.146
Tesla K20Xm,Convolution,ONE_D,1024,1024,64,64,16,1,1,4,20.045,3.713,0.002,625.288,1.905,0.147
Tesla K20Xm,Convolution,ONE_D,1024,1024,64,64,32,1,1,4,20.038,3.624,0.001,309.725,1.898,0.159
Tesla K20Xm,Convolution,ONE_D,1024,1024,64,64,64,1,1,4,20.038,3.6,0.001,193.621,1.905,0.145
Tesla K20Xm,Convolution,ONE_D,1024,1024,64,64,128,1,1,4,20.197,3.687,0.002,186.261,1.909,0.144
