device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Array3dAverage,THREE_D,256,1,1,1,64,1903.65,22.562,0.004,206.28,32.428,0.632
Tesla K20Xm,Array3dAverage,THREE_D,256,1,1,2,64,1903.97,22.608,0.003,121.026,32.26,0.639
Tesla K20Xm,Array3dAverage,THREE_D,256,1,1,4,64,1904.56,22.658,0.003,67.913,32.329,0.642
Tesla K20Xm,Array3dAverage,THREE_D,256,1,1,8,64,1902.94,22.558,0.007,40.608,32.309,0.64
Tesla K20Xm,Array3dAverage,THREE_D,256,1,1,16,64,1904.23,22.513,0.003,29.45,32.283,0.637
Tesla K20Xm,Array3dAverage,THREE_D,256,1,1,32,64,1902.96,22.587,0.003,27.669,32.303,0.631
Tesla K20Xm,Array3dAverage,THREE_D,256,1,1,64,64,1904.18,22.668,0.004,32.207,32.278,0.645
Tesla K20Xm,Array3dAverage,THREE_D,256,8,8,8,64,1903.5,22.595,0.003,4.338,32.279,0.641
Tesla K20Xm,Array3dAverage,THREE_D,256,8,8,8,64,1903.84,22.54,0.004,4.281,32.427,0.644
Tesla K20Xm,Array3dAverage,THREE_D,256,8,8,8,64,1903.38,22.6,0.003,4.439,32.219,0.641
Tesla K20Xm,Array3dAverage,THREE_D,256,8,8,8,64,1904.18,22.618,0.003,4.285,32.403,0.643
Tesla K20Xm,Array3dAverage,THREE_D,256,1,2,1,64,1903.29,22.568,0.003,114.991,32.571,0.628
Tesla K20Xm,Array3dAverage,THREE_D,256,1,2,2,64,1915.98,22.538,0.003,67.494,32.266,0.639
Tesla K20Xm,Array3dAverage,THREE_D,256,1,2,4,64,1904.46,22.539,0.003,40.699,32.263,0.644
Tesla K20Xm,Array3dAverage,THREE_D,256,1,2,8,64,1905.35,22.479,0.003,29.369,32.398,0.655
Tesla K20Xm,Array3dAverage,THREE_D,256,1,2,16,64,1903.35,22.523,0.003,26.735,32.424,0.648
Tesla K20Xm,Array3dAverage,THREE_D,256,1,2,32,64,1904.06,22.59,0.003,26.203,32.292,0.642
Tesla K20Xm,Array3dAverage,THREE_D,256,1,2,64,64,1903.34,22.66,0.003,26.163,32.483,0.646
Tesla K20Xm,Array3dAverage,THREE_D,256,8,8,8,64,1903.93,22.584,0.003,4.285,32.351,0.631
Tesla K20Xm,Array3dAverage,THREE_D,256,8,8,8,64,1904.21,22.67,0.004,4.267,32.516,0.649
Tesla K20Xm,Array3dAverage,THREE_D,256,8,8,8,64,1904.36,22.572,0.004,4.292,32.199,0.644
Tesla K20Xm,Array3dAverage,THREE_D,256,1,4,1,64,1906.7,22.564,0.003,64.169,32.317,0.635
Tesla K20Xm,Array3dAverage,THREE_D,256,1,4,2,64,1904.44,22.571,0.003,40.595,32.298,0.637
Tesla K20Xm,Array3dAverage,THREE_D,256,1,4,4,64,1903.14,22.66,0.003,29.336,32.273,0.636
Tesla K20Xm,Array3dAverage,THREE_D,256,1,4,8,64,1904.4,22.557,0.003,26.904,32.252,0.641
Tesla K20Xm,Array3dAverage,THREE_D,256,1,4,16,64,1904.34,22.499,0.003,26.254,32.358,0.64
Tesla K20Xm,Array3dAverage,THREE_D,256,1,4,32,64,1904.12,22.545,0.003,26.27,32.276,0.637
Tesla K20Xm,Array3dAverage,THREE_D,256,1,4,64,64,1902.71,22.601,0.004,26.375,32.261,0.623
Tesla K20Xm,Array3dAverage,THREE_D,256,8,8,8,64,1904.13,22.511,0.003,4.341,32.216,0.632
Tesla K20Xm,Array3dAverage,THREE_D,256,8,8,8,64,1903.43,22.521,0.003,4.289,32.361,0.629
Tesla K20Xm,Array3dAverage,THREE_D,256,1,8,1,64,1903.62,22.579,0.003,39.486,32.383,0.638
Tesla K20Xm,Array3dAverage,THREE_D,256,1,8,2,64,1903.19,22.709,0.002,29.345,32.478,0.627
Tesla K20Xm,Array3dAverage,THREE_D,256,1,8,4,64,1904.61,22.575,0.003,26.856,32.343,0.642
Tesla K20Xm,Array3dAverage,THREE_D,256,1,8,8,64,1902.15,22.57,0.004,26.299,32.22,0.647
