device/C,kernel/C,workDimension/C,width/F,height/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,1,1,2,85.282,35.359,0.002,7507.72,34.886,0.541
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,2,1,2,87.58,35.63,0.001,3810.69,35.01,0.558
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,4,1,2,87.598,35.606,0.002,2189.08,34.815,0.548
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,8,1,2,87.895,35.661,0.001,1482.75,34.893,0.549
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,16,1,2,87.567,35.62,0.002,1047.38,35.133,0.55
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,32,1,2,87.616,35.658,0.001,810.375,34.987,0.558
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,64,1,2,87.642,35.816,0.002,773.599,35.09,0.555
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,128,1,2,87.593,35.741,0.002,714.137,35.069,0.558
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,256,1,2,87.781,35.669,0.002,647.464,35.169,0.541
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,512,1,2,87.662,35.676,0.001,401.216,35.13,0.552
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,1024,1,2,87.703,35.667,0.002,482.624,35.063,0.542
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,1,1,2,87.628,35.649,0.002,3810.89,34.993,0.551
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,2,1,2,87.625,35.642,0.001,2189.72,34.911,0.552
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,4,1,2,87.617,35.679,0.002,1484.02,34.936,0.551
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,8,1,2,87.638,35.652,0.001,1048.41,35.134,0.564
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,16,1,2,87.557,35.717,0.002,811.519,35.025,0.55
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,32,1,2,87.579,35.66,0.002,774.618,35.101,0.545
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,64,1,2,87.614,35.647,0.002,714.362,35.071,0.549
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,128,1,2,87.691,35.665,0.002,647.741,35.19,0.552
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,256,1,2,87.604,35.663,0.002,400.982,35.122,0.543
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,512,1,2,87.575,35.652,0.002,482.724,35.527,0.541
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,1,1,2,87.623,35.671,0.002,2189.89,34.91,0.553
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,2,1,2,87.582,35.619,0.002,1483.5,35.112,0.549
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,4,1,2,87.639,35.696,0.001,1061.82,35.138,0.55
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,8,1,2,87.582,35.667,0.001,878.847,35.073,0.545
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,16,1,2,87.576,35.838,0.001,884.187,35.105,0.559
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,32,1,2,87.588,35.639,0.002,903.099,35.273,0.553
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,64,1,2,87.93,35.818,0.001,824.299,35.134,0.561
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,128,1,2,87.661,35.61,0.002,539.098,35.248,0.55
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,256,1,2,87.625,35.639,0.002,684.086,35.116,0.55
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,8,1,1,2,87.591,35.66,0.002,1764.78,34.897,0.559
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,8,2,1,2,87.576,35.63,0.001,1414.52,35.023,0.56
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,8,4,1,2,87.721,35.648,0.001,1176.9,34.921,0.547
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,8,8,1,2,87.701,35.697,0.002,1210.34,35.106,0.562
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,8,16,1,2,87.614,35.654,0.002,1132.17,34.807,0.55
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,8,32,1,2,87.912,35.671,0.002,1063.03,34.821,0.558
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,8,64,1,2,87.634,35.676,0.002,694.515,35.112,0.551
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,8,128,1,2,88.327,35.663,0.002,804.996,35.16,0.553
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,16,1,1,2,87.7,35.631,0.002,1768.93,35.109,0.56
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,16,2,1,2,87.587,35.661,0.001,1350.41,35.159,0.551
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,16,4,1,2,87.585,35.677,0.002,1337.92,35.114,0.558
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,16,8,1,2,87.617,35.712,0.001,1269.39,35.175,0.556
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,16,16,1,2,87.61,35.678,0.002,1157.06,35.139,0.55
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,16,32,1,2,87.61,35.639,0.001,720.773,35.301,0.552
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,16,64,1,2,87.587,35.638,0.001,892.998,35.156,0.553
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,32,1,1,2,87.611,35.626,0.002,1440.1,34.82,0.564
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,32,2,1,2,88.034,35.979,0.002,1425.2,34.806,0.557
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,32,4,1,2,87.588,35.711,0.001,1304.79,34.833,0.567
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,32,8,1,2,87.79,35.725,0.005,1182.38,34.871,0.561
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,32,16,1,2,87.585,35.746,0.002,720.851,35.114,0.557
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,32,32,1,2,87.6,35.666,0.002,892.633,35.058,0.577
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,64,1,1,2,87.563,35.646,0.001,1425.35,34.857,0.561
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,64,2,1,2,87.559,35.663,0.002,1304.78,34.874,0.559
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,64,4,1,2,87.588,35.644,0.001,1182.64,35.127,0.562
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,64,8,1,2,87.596,36.308,0.002,722.143,35.217,0.562
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,64,16,1,2,87.579,35.771,0.002,893.308,35.129,0.561
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,128,1,1,2,87.628,35.796,0.001,1305.16,35.265,0.549
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,128,2,1,2,87.937,35.681,0.002,1183.06,35.067,0.569
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,128,4,1,2,87.685,35.667,0.001,720.789,35.266,0.565
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,128,8,1,2,87.583,35.661,0.001,892.794,35.248,0.558
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,256,1,1,2,87.59,35.682,0.002,1182.55,35.138,0.552
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,256,2,1,2,87.639,35.631,0.002,721.252,35.1,0.561
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,256,4,1,2,87.552,35.647,0.002,892.956,35.085,0.569
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,512,1,1,2,87.59,35.799,0.005,720.802,35.105,0.558
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,512,2,1,2,87.594,35.62,0.001,892.755,35.276,0.554
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1024,1,1,2,87.576,35.648,0.002,892.824,35.236,0.558
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,1,1,2,82.828,34.808,0.002,7508.38,29.864,0.273
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,2,1,2,83.304,34.958,0.001,3811.33,29.926,0.289
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,4,1,2,83.264,34.967,0.001,2190.53,29.924,0.278
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,8,1,2,82.824,34.73,0.001,1484.32,29.866,0.276
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,16,1,2,83.094,34.886,0.002,1048.83,29.91,0.275
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,32,1,2,82.789,34.658,0.002,811.752,30.145,0.276
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,64,1,2,82.965,34.827,0.002,774.761,29.898,0.283
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,128,1,2,82.88,34.724,0.002,714.91,30.092,0.283
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,256,1,2,82.656,34.737,0.002,648.103,30.181,0.271
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,512,1,2,82.728,34.749,0.002,401.424,30.288,0.274
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,1,1024,1,2,82.908,34.882,0.001,482.943,30.205,0.272
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,1,1,2,82.765,34.835,0.002,3811.67,30,0.28
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,2,1,2,82.838,34.717,0.002,2190.65,29.872,0.284
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,4,1,2,82.772,34.732,0.001,1484.32,29.854,0.273
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,8,1,2,82.828,34.696,0.002,1048.65,30.152,0.289
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,16,1,2,82.915,34.806,0.002,811.809,30.157,0.283
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,32,1,2,83.146,34.991,0.002,775.05,30.162,0.277
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,64,1,2,82.806,34.781,0.002,715.142,30.122,0.274
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,128,1,2,82.889,34.96,0.002,647.834,30.325,0.274
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,256,1,2,82.775,34.999,0.001,401.642,30.209,0.287
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,2,512,1,2,82.915,34.918,0.001,482.697,30.396,0.288
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,1,1,2,83.101,35.028,0.002,2190.91,30.177,0.281
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,2,1,2,83.308,35.183,0.002,1484.1,30.301,0.276
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,4,1,2,82.833,34.952,0.002,1049.19,30.169,0.274
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,8,1,2,82.714,34.879,0.002,811.867,30.223,0.27
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,16,1,2,82.802,34.888,0.001,775.153,30.162,0.275
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,32,1,2,82.891,34.838,0.002,714.956,30.244,0.274
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,64,1,2,82.768,34.741,0.002,647.662,30.227,0.273
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,128,1,2,82.748,34.768,0.002,401.735,30.195,0.272
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,4,256,1,2,82.88,34.841,0.002,482.925,30.147,0.269
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,8,1,1,2,82.824,34.821,0.002,1484.54,29.921,0.273
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,8,2,1,2,82.862,34.734,0.002,1049.03,29.92,0.285
Tesla K20Xm,LUDecomposition,TWO_D,2048,2048,8,4,1,2,82.896,34.83,0.002,811.74,30.195,0.27
