device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,786432,1,1,1,12,91.442,8.019,0.006,3.05,5.339,1.772
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,786432,2,1,1,12,82.596,7.611,0.005,1.734,2.913,1.567
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,786432,4,1,1,12,80.523,6.855,0.003,1.261,1.438,0.984
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,786432,8,1,1,12,86.927,6.861,0.003,0.981,1.03,1.231
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,786432,16,1,1,12,83.788,6.515,0.003,0.998,0.604,1.181
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,786432,32,1,1,12,82.329,6.588,0.003,0.979,0.415,1.072
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,786432,64,1,1,12,80.052,6.61,0.004,1.005,0.262,1.05
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,786432,128,1,1,12,81.993,6.501,0.003,1.009,0.707,0.76
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,786432,256,1,1,12,79.994,6.528,0.003,1.039,0.772,1.293
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,786432,512,1,1,12,81.825,6.634,0.003,1.022,0.178,0.858
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,786432,1024,1,1,12,80.031,6.49,0.003,1.091,0.09,1.16
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,786432,2048,1,1,12,87.01,9.246,0.003,1.196,0.051,1.057
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,786432,4096,1,1,12,87.751,6.906,0.004,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Reduction,ONE_D,786432,8192,1,1,12,80.088,7.714,0.002,-1,-1,-1
