device/C,kernel/C,workDimension/C,width/F,height/F,maskwidth/F,maskheight/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1915,1915,64,64,1,1,1,13,72.981,26.346,0.009,871.862,5.236,1.437
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1915,1915,64,64,2,1,1,13,72.348,21.028,0.008,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1915,1915,64,64,4,1,1,13,72.015,20.758,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1915,1915,64,64,8,1,1,13,72.293,22.434,0.006,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1915,1915,64,64,16,1,1,13,70.112,20.966,0.01,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1915,1915,64,64,32,1,1,13,72.374,18.439,0.007,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1915,1915,64,64,64,1,1,13,71.443,22.586,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1915,1915,64,64,128,1,1,13,70.151,19.571,0.005,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1915,1915,64,64,256,1,1,13,70.168,20.589,0.018,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1915,1915,64,64,512,1,1,13,71.031,21.396,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1915,1915,64,64,1024,1,1,13,72.27,20.804,0.009,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1915,1915,64,64,2048,1,1,13,72.355,24.296,0.016,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1915,1915,64,64,4096,1,1,13,70.1,19.099,0.029,-1,-1,-1
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Convolution,ONE_D,1915,1915,64,64,8192,1,1,13,70.105,18.146,0.004,-1,-1,-1
