device/C,kernel/C,workDimension/C,nBodies/F,timeStep/F,nSteps/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,1,1,1,4,22.038,7.322,0.003,510308,0.014,2.42
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,2,1,1,4,23.025,7.229,0.004,509970,0,2.448
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,4,1,1,4,23.046,7.185,0.004,511039,0.001,2.46
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,8,1,1,4,23.036,7.244,0.004,21804.7,0.001,2.264
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,16,1,1,4,23.194,6.809,0.004,21831.3,0,2.224
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,32,1,1,4,23.053,6.864,0.003,21881.3,0.001,2.319
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,64,1,1,4,23.095,6.997,0.004,21985.5,0.001,2.202
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,128,1,1,4,23.112,6.798,0.004,22308.3,0.001,2.121
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,256,1,1,4,22.438,6.575,0.004,22680.9,0.001,2.33
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,512,1,1,4,23.185,6.799,0.004,23141.9,0.001,2.139
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,1024,1,1,4,22.833,6.734,0.004,24236,0.001,2.298
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,2048,1,1,4,23.08,6.822,0.004,24500.6,0.001,2.25
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,4096,1,1,4,23.089,6.679,0.004,32046.4,0.001,2.276
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,NBody,ONE_D,262144,0.005,5,8192,1,1,4,23.089,8.803,0.004,32082.6,0.001,2.844
