device/C,kernel/C,workDimension/C,width/F,height/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,1,1,1,0.5,115.829,20.119,0.012,1410.45,16.567,2.321
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,1,2,1,0.5,88.229,16.416,0.011,1049.64,16.45,2.368
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,1,4,1,0.5,88.246,16.524,0.011,890.327,16.422,2.457
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,1,8,1,0.5,88.214,16.535,0.01,811.864,16.397,2.398
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,1,16,1,0.5,88.141,16.594,0.012,764.729,16.772,2.321
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,1,32,1,0.5,88.271,16.465,0.011,741.338,16.796,2.282
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,1,64,1,0.5,88.163,16.515,0.012,705.56,16.749,2.323
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,1,128,1,0.5,88.833,16.489,0.012,673.602,16.31,2.395
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,1,256,1,0.5,88.147,16.542,0.012,624.355,16.662,2.337
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,1,512,1,0.5,88.206,16.53,0.01,553.271,16.656,2.253
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,1,1024,1,0.5,88.23,16.594,0.011,559.577,16.716,2.38
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,1,2048,1,0.5,90.972,16.453,0.012,586.795,16.764,2.306
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,1,4096,1,0.5,88.389,16.543,0.012,635.809,17.982,2.277
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,1,8192,1,0.5,88.189,16.52,0.011,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,2,1,1,0.5,87.712,16.467,0.01,1045.5,16.488,2.25
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,2,2,1,0.5,88.472,16.469,0.011,887.109,16.76,2.383
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,LUDecomposition,TWO_D,2048,2048,2,4,1,0.5,88.365,16.488,0.011,812.358,15.538,2.33
