device/C,kernel/C,workDimension/C,N/F,P/F,M/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,4096,4096,4096,1,1,1,64,665.209,116.171,0.011,88976.2,35.818,2.901
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,4096,4096,4096,1,2,1,64,662.788,97.65,0.008,93034.4,35.021,3.199
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,4096,4096,4096,1,4,1,64,662.786,122.039,0.01,93119.6,31.738,3.088
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,4096,4096,4096,1,8,1,64,662.759,95.63,0.009,98456.6,35.366,3.043
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,4096,4096,4096,1,16,1,64,661.62,118.899,0.01,107602,36.838,2.833
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,4096,4096,4096,1,32,1,64,663.478,97.211,0.007,125975,32.437,3.024
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,4096,4096,4096,1,64,1,64,663.014,97.172,0.008,116203,31.75,2.995
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,4096,4096,4096,1,128,1,64,663.898,98.819,0.01,131839,32.678,2.822
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,4096,4096,4096,1,256,1,64,664.256,102.342,0.01,128574,33.602,2.831
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,4096,4096,4096,1,512,1,64,662.826,97.328,0.009,104024,32.5,2.866
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,4096,4096,4096,1,1024,1,64,663.631,94.512,0.008,121409,31.524,3.025
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,4096,4096,4096,1,2048,1,64,662.811,95.397,0.007,121724,34.265,3.078
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,4096,4096,4096,1,4096,1,64,665.691,99.313,0.009,141749,35.648,2.8
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,4096,4096,4096,1,8192,1,64,663.333,99.265,0.023,-1,-1,-1
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,4096,4096,4096,2,1,1,64,663.609,99.85,0.007,88490.3,32.493,3.009
      Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,MatrixMultiplication,TWO_D,4096,4096,4096,2,2,1,64,663.706,98.193,0.009,87730,32.554,2.866
