device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Hawaii,Array3dAverage,THREE_D,128,1,1,1,8,116.189,3.752,0.003,10.068,2.22,1.366
Hawaii,Array3dAverage,THREE_D,128,1,1,2,8,94.229,3.868,0.001,5.261,2.191,0.05
Hawaii,Array3dAverage,THREE_D,128,1,1,4,8,95.752,3.798,0.002,2.945,2.189,0.049
Hawaii,Array3dAverage,THREE_D,128,1,1,8,8,93.088,3.729,0.002,2.118,2.2,0.048
Hawaii,Array3dAverage,THREE_D,128,1,1,16,8,97.26,3.469,0.002,2.306,2.195,0.05
Hawaii,Array3dAverage,THREE_D,128,1,1,32,8,95.247,3.292,0.002,2.455,2.18,0.052
Hawaii,Array3dAverage,THREE_D,128,1,1,64,8,93.005,3.941,0.001,3.064,2.108,0.064
Hawaii,Array3dAverage,THREE_D,128,1,1,128,8,97.294,3.655,0.003,8.785,2.455,0.091
Hawaii,Array3dAverage,THREE_D,128,1,1,256,8,96.464,3.361,0.004,8.529,2.183,0.049
Hawaii,Array3dAverage,THREE_D,128,1,2,1,8,95.741,3.438,0.003,5.215,2.176,0.05
Hawaii,Array3dAverage,THREE_D,128,1,2,2,8,92.75,3.67,0.003,2.957,2.209,0.048
Hawaii,Array3dAverage,THREE_D,128,1,2,4,8,96.747,3.925,0.016,1.692,2.191,0.046
Hawaii,Array3dAverage,THREE_D,128,1,2,8,8,93.922,3.382,0.017,1.637,2.181,0.046
Hawaii,Array3dAverage,THREE_D,128,1,2,16,8,93.234,3.68,0.003,1.94,2.198,0.049
Hawaii,Array3dAverage,THREE_D,128,1,2,32,8,89.504,3.405,0.003,2.063,2.123,0.036
Hawaii,Array3dAverage,THREE_D,128,1,2,64,8,71.418,3.413,0.001,3.06,2.122,0.036
Hawaii,Array3dAverage,THREE_D,128,1,2,128,8,72.321,3.374,0.001,7.971,2.423,0.074
Hawaii,Array3dAverage,THREE_D,128,1,4,1,8,75.572,3.826,0.016,2.948,2.121,0.035
Hawaii,Array3dAverage,THREE_D,128,1,4,2,8,71.197,3.705,0.003,1.667,2.133,0.034
Hawaii,Array3dAverage,THREE_D,128,1,4,4,8,72.041,3.279,0.002,1.563,2.266,0.036
Hawaii,Array3dAverage,THREE_D,128,1,4,8,8,71.851,4.011,0.016,1.758,2.128,0.037
Hawaii,Array3dAverage,THREE_D,128,1,4,16,8,73.269,3.827,0.017,1.915,2.106,0.038
Hawaii,Array3dAverage,THREE_D,128,1,4,32,8,71.609,3.513,0.002,1.963,2.112,0.038
Hawaii,Array3dAverage,THREE_D,128,1,4,64,8,72.2,3.605,0.001,3.252,2.159,0.036
Hawaii,Array3dAverage,THREE_D,128,1,8,1,8,72.092,3.511,0.001,1.704,2.107,0.037
Hawaii,Array3dAverage,THREE_D,128,1,8,2,8,71.484,3.641,0.001,1.574,2.115,0.037
Hawaii,Array3dAverage,THREE_D,128,1,8,4,8,72.086,3.296,0.003,1.741,2.12,0.039
Hawaii,Array3dAverage,THREE_D,128,1,8,8,8,72.767,3.251,0.003,1.733,2.1,0.038
Hawaii,Array3dAverage,THREE_D,128,1,8,16,8,72.698,3.426,0.003,1.762,2.12,0.036
Hawaii,Array3dAverage,THREE_D,128,1,8,32,8,72.899,3.929,0.017,1.767,2.303,0.066
Hawaii,Array3dAverage,THREE_D,128,1,16,1,8,78.219,3.723,0.002,1.671,2.103,0.038
Hawaii,Array3dAverage,THREE_D,128,1,16,2,8,75.568,3.639,0.001,1.738,2.105,0.051
Hawaii,Array3dAverage,THREE_D,128,1,16,4,8,72.983,3.301,0.001,1.773,2.13,0.039
