device/C,kernel/C,workDimension/C,length/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,Reduction,ONE_D,1.04858e+06,1,1,1,16,86.218,5.52,0.002,11.583,8.101,0.507
AMD Firepro W9100,Reduction,ONE_D,1.04858e+06,2,1,1,16,81.364,5.41,0.001,6.466,2.702,0.283
AMD Firepro W9100,Reduction,ONE_D,1.04858e+06,4,1,1,16,86.644,5.4,0.001,5.813,1.397,0.159
AMD Firepro W9100,Reduction,ONE_D,1.04858e+06,8,1,1,16,85.75,5.424,0.001,5.153,0.77,0.103
AMD Firepro W9100,Reduction,ONE_D,1.04858e+06,16,1,1,16,84.926,5.426,0.001,5.268,0.525,0.106
AMD Firepro W9100,Reduction,ONE_D,1.04858e+06,32,1,1,16,83.257,5.449,0.002,4.843,0.221,0.06
AMD Firepro W9100,Reduction,ONE_D,1.04858e+06,64,1,1,16,84.684,5.456,0.001,5.301,0.13,0.054
AMD Firepro W9100,Reduction,ONE_D,1.04858e+06,128,1,1,16,83.201,5.46,0.001,5.133,0.082,0.05
AMD Firepro W9100,Reduction,ONE_D,1.04858e+06,256,1,1,16,84.871,5.461,0.001,5.434,0.064,0.048
AMD Firepro W9100,Reduction,ONE_D,1.04858e+06,1,1,1,16,87.297,13.074,0.002,9.726,11.409,0.65
AMD Firepro W9100,Reduction,ONE_D,1.04858e+06,2,1,1,16,83.869,5.174,0.001,6.721,3.62,0.278
AMD Firepro W9100,Reduction,ONE_D,1.04858e+06,4,1,1,16,81.841,5.352,0.001,6.127,2.021,0.183
AMD Firepro W9100,Reduction,ONE_D,1.04858e+06,8,1,1,16,81.883,5.265,0.001,5.368,0.749,0.101
AMD Firepro W9100,Reduction,ONE_D,1.04858e+06,16,1,1,16,85.185,5.114,0.001,5.52,0.433,0.078
AMD Firepro W9100,Reduction,ONE_D,1.04858e+06,32,1,1,16,81.3,4.992,0.002,5.209,0.274,0.068
AMD Firepro W9100,Reduction,ONE_D,1.04858e+06,64,1,1,16,84.843,4.955,0.001,4.86,0.15,0.062
AMD Firepro W9100,Reduction,ONE_D,1.04858e+06,128,1,1,16,82.294,5.02,0.001,5.308,0.101,0.088
AMD Firepro W9100,Reduction,ONE_D,1.04858e+06,256,1,1,16,81.512,4.971,0.001,5.436,0.07,0.066
AMD Firepro W9100,Reduction,ONE_D,1.04858e+06,1,1,1,16,86.214,5.493,0.002,10.353,7.606,0.511
AMD Firepro W9100,Reduction,ONE_D,1.04858e+06,2,1,1,16,81.318,5.404,0.001,7.323,3.749,0.289
AMD Firepro W9100,Reduction,ONE_D,1.04858e+06,4,1,1,16,81.343,5.411,0.001,6.029,1.663,0.202
AMD Firepro W9100,Reduction,ONE_D,1.04858e+06,8,1,1,16,82.2,5.428,0.002,5.232,0.758,0.111
AMD Firepro W9100,Reduction,ONE_D,1.04858e+06,16,1,1,16,85.179,5.639,0.002,5.144,0.474,0.103
AMD Firepro W9100,Reduction,ONE_D,1.04858e+06,32,1,1,16,81.655,5.462,0.003,5.126,0.222,0.066
AMD Firepro W9100,Reduction,ONE_D,1.04858e+06,64,1,1,16,85.215,5.451,0.001,5.014,0.134,0.059
AMD Firepro W9100,Reduction,ONE_D,1.04858e+06,128,1,1,16,82.246,5.462,0.001,5.067,0.079,0.054
AMD Firepro W9100,Reduction,ONE_D,1.04858e+06,256,1,1,16,84.798,5.461,0.003,5.488,0.062,0.052
