device/C,kernel/C,workDimension/C,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,NoMemory,ONE_D,1,1,1,28,0,0,0,0.297,0,0.026
AMD Firepro W9100,NoMemory,ONE_D,2,1,1,28,0,0,0,0.409,0.001,0.049
AMD Firepro W9100,NoMemory,ONE_D,4,1,1,28,0,0,0,0.353,0.001,0.024
AMD Firepro W9100,NoMemory,ONE_D,8,1,1,28,0,0,0,0.269,0,0.025
AMD Firepro W9100,NoMemory,ONE_D,16,1,1,28,0,0,0,0.265,0,0.024
AMD Firepro W9100,NoMemory,ONE_D,32,1,1,28,0,0.001,0,0.362,0,0.024
AMD Firepro W9100,NoMemory,ONE_D,64,1,1,28,0,0,0,0.261,0,0.025
AMD Firepro W9100,NoMemory,ONE_D,128,1,1,28,0,0,0,0.39,0.001,0.048
AMD Firepro W9100,NoMemory,ONE_D,256,1,1,28,0,0,0,0.266,0.001,0.024
AMD Firepro W9100,NoMemory,ONE_D,1,1,1,28,0,0,0.001,0.484,0.001,0.052
AMD Firepro W9100,NoMemory,ONE_D,2,1,1,28,0,0,0,0.363,0,0.025
AMD Firepro W9100,NoMemory,ONE_D,4,1,1,28,0,0,0.001,0.268,0,0.025
AMD Firepro W9100,NoMemory,ONE_D,8,1,1,28,0,0,0,0.268,0,0.025
AMD Firepro W9100,NoMemory,ONE_D,16,1,1,28,0,0,0,0.355,0,0.024
AMD Firepro W9100,NoMemory,ONE_D,32,1,1,28,0,0,0,0.269,0,0.025
AMD Firepro W9100,NoMemory,ONE_D,64,1,1,28,0,0,0,0.409,0.001,0.048
AMD Firepro W9100,NoMemory,ONE_D,128,1,1,28,0,0,0,0.395,0.001,0.048
AMD Firepro W9100,NoMemory,ONE_D,256,1,1,28,0.001,0.001,0,0.359,0,0.047
AMD Firepro W9100,NoMemory,ONE_D,1,1,1,28,0,0,0.001,0.535,0.001,0.057
