device/C,kernel/C,workDimension/C,width/F,height/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
AMD Firepro W9100,MatrixTranspose,TWO_D,3072,3072,1,1,1,36,186.135,10.674,0.005,42.703,25.014,2.313
AMD Firepro W9100,MatrixTranspose,TWO_D,3072,3072,1,2,1,36,187.793,10.726,0.002,22.22,25.765,2.333
AMD Firepro W9100,MatrixTranspose,TWO_D,3072,3072,1,4,1,36,189.188,10.801,0.003,11.933,22.956,2.345
AMD Firepro W9100,MatrixTranspose,TWO_D,3072,3072,1,8,1,36,183.689,10.67,0.003,6.85,24.446,2.332
AMD Firepro W9100,MatrixTranspose,TWO_D,3072,3072,1,16,1,36,184.633,10.724,0.003,4.29,25.354,2.313
AMD Firepro W9100,MatrixTranspose,TWO_D,3072,3072,1,32,1,36,186.209,10.743,0.003,4.147,25.137,2.298
AMD Firepro W9100,MatrixTranspose,TWO_D,3072,3072,1,64,1,36,186.98,10.745,0.004,4.228,25.637,2.231
AMD Firepro W9100,MatrixTranspose,TWO_D,3072,3072,1,128,1,36,187.034,10.79,0.002,6.507,25.748,2.308
AMD Firepro W9100,MatrixTranspose,TWO_D,3072,3072,1,256,1,36,185.397,10.794,0.003,10.449,23.154,2.332
AMD Firepro W9100,MatrixTranspose,TWO_D,3072,3072,2,1,1,36,184.175,11.081,0.003,22.117,25.823,2.237
AMD Firepro W9100,MatrixTranspose,TWO_D,3072,3072,2,2,1,36,187.974,9.936,0.003,11.606,23.279,2.258
AMD Firepro W9100,MatrixTranspose,TWO_D,3072,3072,2,4,1,36,184.042,10.715,0.003,6.785,24.573,1.258
AMD Firepro W9100,MatrixTranspose,TWO_D,3072,3072,2,8,1,36,185.497,10.763,0.003,4.981,25.775,2.336
AMD Firepro W9100,MatrixTranspose,TWO_D,3072,3072,2,16,1,36,186.02,10.745,0.003,2.927,25.554,2.29
AMD Firepro W9100,MatrixTranspose,TWO_D,3072,3072,2,32,1,36,187.36,10.57,0.003,2.813,25.907,2.279
AMD Firepro W9100,MatrixTranspose,TWO_D,3072,3072,2,64,1,36,188.032,10.788,0.002,3.115,25.82,1.755
AMD Firepro W9100,MatrixTranspose,TWO_D,3072,3072,2,128,1,36,188.218,10.648,0.003,4.193,25.984,1.82
AMD Firepro W9100,MatrixTranspose,TWO_D,3072,3072,4,1,1,36,188.028,10.774,0.002,11.986,23.548,2.304
AMD Firepro W9100,MatrixTranspose,TWO_D,3072,3072,4,2,1,36,184.045,10.49,0.004,6.754,24.557,1.257
AMD Firepro W9100,MatrixTranspose,TWO_D,3072,3072,4,4,1,36,186.34,10.739,0.004,4.296,25.643,2.342
AMD Firepro W9100,MatrixTranspose,TWO_D,3072,3072,4,8,1,36,185.864,10.672,0.004,2.956,25.727,2.325
AMD Firepro W9100,MatrixTranspose,TWO_D,3072,3072,4,16,1,36,187.39,10.74,0.003,2.334,26.018,2.291
AMD Firepro W9100,MatrixTranspose,TWO_D,3072,3072,4,32,1,36,188.221,10.245,0.003,2.541,25.908,2.161
AMD Firepro W9100,MatrixTranspose,TWO_D,3072,3072,4,64,1,36,182.783,10.748,0.003,2.437,26.161,1.983
AMD Firepro W9100,MatrixTranspose,TWO_D,3072,3072,8,1,1,36,186.116,10.803,0.004,6.87,25.057,2.306
