device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,65536,1,1,1,5,6.916,6.567,0.005,3.246,0.858,3.467
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,65536,2,1,1,5,6.049,5.046,0.003,2.666,0.253,1.452
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,65536,4,1,1,5,4.249,4.867,0.002,2.552,0.299,1.636
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,65536,8,1,1,5,4.178,5.047,0.016,1.138,0.197,2.388
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,65536,16,1,1,5,4.8,4.728,0.002,0.988,0.261,1.61
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,65536,32,1,1,5,4.19,4.832,0.003,1.131,0.267,1.966
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,65536,64,1,1,5,4.174,5.113,0.002,0.939,0.19,2.996
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,65536,128,1,1,5,11.181,9.329,0.002,1.064,0.59,2.203
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,65536,256,1,1,5,5.573,6.044,0.004,1.013,0.212,2.6
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,65536,512,1,1,5,7.02,5.581,0.003,0.983,0.226,1.768
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,65536,1024,1,1,5,5.571,6.069,0.004,1.021,0.113,1.89
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,65536,2048,1,1,5,5.581,5.945,0.003,1.392,0.285,1.803
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,65536,4096,1,1,5,5.574,5.926,0.003,2.439,0.3,1.518
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,65536,8192,1,1,5,5.583,5.926,0.002,4.835,0.346,2.123
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,65536,1,1,1,5,5.189,4.498,0.006,3.426,0.202,2.32
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,65536,2,1,1,5,4.182,3.622,0.008,2.058,0.179,2.353
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,65536,4,1,1,5,5.995,6.845,0.003,2.863,0.282,1.833
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,Uux3a,ONE_D,65536,8,1,1,5,5.581,5.042,0.004,0.976,0.185,1.555
