device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.1943e+06,1,1,1,320,351.288,329.287,0.006,166.081,15.696,3.485
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.1943e+06,2,1,1,320,372.29,221.028,0.009,133.334,15.956,3.092
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.1943e+06,4,1,1,320,352.578,219.081,0.01,130.847,15.195,2.66
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.1943e+06,8,1,1,320,352.689,221.414,0.009,132.489,12.976,2.562
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.1943e+06,16,1,1,320,347.47,218.235,0.009,47.99,13.394,2.83
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.1943e+06,32,1,1,320,352.603,222.119,0.01,42.851,16.375,3.588
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.1943e+06,64,1,1,320,343.01,216.9,0.011,46.229,13.36,3.228
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.1943e+06,128,1,1,320,350.216,218.074,0.015,44.414,13.795,3.38
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.1943e+06,256,1,1,320,352.698,221.932,0.01,40.344,16.851,3.166
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.1943e+06,512,1,1,320,352.625,222.093,0.01,47.632,14.041,3.326
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.1943e+06,1024,1,1,320,344.469,217.92,0.027,54.496,13.31,3.153
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.1943e+06,2048,1,1,320,343.243,219.066,0.011,48.518,13.784,3.257
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.1943e+06,4096,1,1,320,343.202,218.169,0.011,52.396,12.935,3.72
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.1943e+06,8192,1,1,320,343.288,219.13,0.011,55.433,13.129,3.636
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,4.1943e+06,1,1,1,320,348.342,220.567,0.007,148.806,17.486,3.501
