device/C,kernel/C,workDimension/C,nEvents/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,524288,1,1,1,40,46.892,29.486,0.006,23.504,3.443,3.191
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,524288,2,1,1,40,60.219,34.649,0.01,21.965,0.855,3.019
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,524288,4,1,1,40,52.463,34.587,0.009,20.485,0.927,3.415
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,524288,8,1,1,40,56.101,34.593,0.009,20.639,0.859,3.76
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,524288,16,1,1,40,53.178,34.526,0.009,10.397,0.891,3.367
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,524288,32,1,1,40,52.188,34.474,0.01,9.609,2.914,2.353
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,524288,64,1,1,40,53.12,34.245,0.01,11.31,2.854,3.819
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,524288,128,1,1,40,59.21,34.537,0.008,9.84,2.875,3.915
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,524288,256,1,1,40,53.996,34.947,0.008,10.144,2.885,3.862
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,524288,512,1,1,40,55.995,34.853,0.009,13.384,2.886,3.245
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,524288,1024,1,1,40,55.827,34.811,0.009,12.45,2.808,3.546
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,524288,2048,1,1,40,56.169,34.782,0.008,14.124,2.867,4.031
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,524288,4096,1,1,40,60.219,34.605,0.013,13.423,2.916,3.672
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,524288,8192,1,1,40,57.75,34.117,0.009,16.618,3.016,4.539
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,524288,1,1,1,40,62.475,33.918,0.007,21.532,4.016,3.034
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,524288,2,1,1,40,48.59,30.351,0.008,20.354,2.572,3.804
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,524288,4,1,1,40,42.914,28.387,0.008,21.813,2.59,3.973
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,524288,8,1,1,40,49.317,29.87,0.009,19.409,2.591,3.661
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,524288,16,1,1,40,46.093,28.812,0.009,10.984,2.636,2.129
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,524288,32,1,1,40,46.011,28.696,0.009,10.809,1.443,2.821
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,524288,64,1,1,40,46.182,28.591,0.029,10.841,2.644,2.199
Intel Xeon Phi coprocessor x100 family,Uux3a,ONE_D,524288,128,1,1,40,45.496,28.648,0.009,13.29,2.64,3.239
