device/C,kernel/C,workDimension/C,cubeLength/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Tesla K20Xm,Array3dAverage,THREE_D,128,1,1,1,8,95.194,6.245,0.001,26.121,5.933,0.215
Tesla K20Xm,Array3dAverage,THREE_D,128,1,1,2,8,93.049,6.092,0.001,14.929,3.85,0.19
Tesla K20Xm,Array3dAverage,THREE_D,128,1,1,4,8,80.112,5.797,0.001,8.433,3.31,0.149
Tesla K20Xm,Array3dAverage,THREE_D,128,1,1,8,8,70.07,5.808,0.001,5,3.299,0.15
Tesla K20Xm,Array3dAverage,THREE_D,128,1,1,16,8,69.854,5.821,0.001,3.941,3.297,0.148
Tesla K20Xm,Array3dAverage,THREE_D,128,1,1,32,8,69.792,5.796,0.001,3.636,3.315,0.148
Tesla K20Xm,Array3dAverage,THREE_D,128,1,1,64,8,69.829,5.799,0.001,3.592,3.303,0.147
Tesla K20Xm,Array3dAverage,THREE_D,128,8,8,8,8,69.787,5.779,0,0.85,3.308,0.147
Tesla K20Xm,Array3dAverage,THREE_D,128,8,8,8,8,69.787,5.798,0.001,0.82,3.339,0.155
Tesla K20Xm,Array3dAverage,THREE_D,128,8,8,8,8,69.785,5.809,0.001,0.849,3.316,0.146
Tesla K20Xm,Array3dAverage,THREE_D,128,8,8,8,8,69.753,5.782,0.001,0.845,3.311,0.146
Tesla K20Xm,Array3dAverage,THREE_D,128,1,2,1,8,69.791,5.788,0.001,14.636,3.304,0.145
Tesla K20Xm,Array3dAverage,THREE_D,128,1,2,2,8,69.864,5.787,0.001,8.368,3.312,0.149
Tesla K20Xm,Array3dAverage,THREE_D,128,1,2,4,8,69.783,5.803,0.001,5.239,3.311,0.147
Tesla K20Xm,Array3dAverage,THREE_D,128,1,2,8,8,69.794,5.772,0.001,3.974,3.296,0.147
Tesla K20Xm,Array3dAverage,THREE_D,128,1,2,16,8,70.513,5.777,0.001,3.434,3.347,0.148
Tesla K20Xm,Array3dAverage,THREE_D,128,1,2,32,8,70.111,5.789,0.001,3.573,3.308,0.146
Tesla K20Xm,Array3dAverage,THREE_D,128,1,2,64,8,69.858,5.787,0.001,3.57,3.31,0.15
Tesla K20Xm,Array3dAverage,THREE_D,128,8,8,8,8,69.868,5.779,0.001,0.823,3.311,0.151
Tesla K20Xm,Array3dAverage,THREE_D,128,8,8,8,8,69.786,5.78,0.001,0.903,3.321,0.149
