device/C,kernel/C,workDimension/C,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,1,1,1,44,0.001,0.001,0,1.602,0.001,0.828
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,2,1,1,44,0,0,0.001,0.864,0.001,0.936
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,4,1,1,44,0,0,0.001,0.35,0,0.981
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,8,1,1,44,0,0,0,0.313,0.001,0.975
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,16,1,1,44,0,0,0.001,0.322,0,0.988
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,32,1,1,44,0,0,0.001,0.299,0.001,0.984
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,64,1,1,44,0,0,0.001,0.299,0,0.981
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,128,1,1,44,0.001,0,0,0.298,0,0.993
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,256,1,1,44,0.001,0,0,0.282,0,0.98
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,512,1,1,44,0,0,0,0.273,0,1.008
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,1024,1,1,44,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,2048,1,1,44,0,0,0.001,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,4096,1,1,44,0,0.001,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,8192,1,1,44,0.001,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,1,1,1,44,0.001,0.001,0,1.459,0.001,0.717
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,2,1,1,44,0,0,0.001,0.766,0,0.937
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,4,1,1,44,0,0,0,0.387,0,0.934
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,8,1,1,44,0,0,0,0.395,0.001,0.931
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,16,1,1,44,0.001,0,0.001,0.398,0.001,0.925
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,32,1,1,44,0,0,0.001,0.376,0,0.939
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,64,1,1,44,0.001,0,0,0.375,0,0.914
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,128,1,1,44,0,0,0,0.401,0.001,0.943
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,256,1,1,44,0,0,0,0.371,0,0.937
