device/C,kernel/C,workDimension/C,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,1,1,1,36,0.001,0,0,1.925,0.001,0.898
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,2,1,1,36,0,0,0,0.643,0.001,0.949
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,4,1,1,36,0,0,0.001,0.282,0,1.086
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,8,1,1,36,0,0,0,0.332,0,0.948
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,16,1,1,36,0.001,0.001,0,0.264,0.001,0.933
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,32,1,1,36,0,0,0.001,0.22,0,0.951
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,64,1,1,36,0,0,0,0.207,0,0.95
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,128,1,1,36,0,0,0.001,0.219,0,0.973
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,256,1,1,36,0.001,0.001,0,0.259,0.001,0.955
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,512,1,1,36,0.001,0,0,0.244,0.001,0.947
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,1024,1,1,36,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,2048,1,1,36,0,0.001,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,4096,1,1,36,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,8192,1,1,36,0,0.001,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,1,1,1,36,0,0,0,1.281,0,0.733
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,2,1,1,36,0.001,0,0.001,0.836,0.001,0.973
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,4,1,1,36,0,0,0,0.401,0.001,0.968
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,8,1,1,36,0,0.001,0,0.392,0.001,0.94
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,16,1,1,36,0.001,0,0.001,0.415,0.001,0.917
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,32,1,1,36,0,0,0,0.455,0.001,0.95
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,64,1,1,36,0,0,0,0.453,0.001,0.919
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,128,1,1,36,0,0,0,0.369,0.001,0.924
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,256,1,1,36,0,0,0,0.372,0.001,0.932
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,512,1,1,36,0.001,0.001,0,0.383,0.001,0.891
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,1024,1,1,36,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,2048,1,1,36,0.001,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,4096,1,1,36,0.001,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,8192,1,1,36,0,0,0.001,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,1,1,1,36,0,0,0.001,1.349,0.001,1.069
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,2,1,1,36,0.001,0.001,0,0.745,0.001,1.017
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,4,1,1,36,0,0,0,0.357,0,0.936
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,8,1,1,36,0.001,0,0,0.348,0,0.956
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,16,1,1,36,0,0,0,0.335,0,0.976
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,32,1,1,36,0,0,0,0.329,0,1.002
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,64,1,1,36,0,0.001,0,0.462,0.001,0.968
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,128,1,1,36,0,0,0.001,0.348,0.001,0.95
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,256,1,1,36,0,0,0.001,0.309,0,1.006
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,512,1,1,36,0,0,0.001,0.39,0.001,0.959
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,1024,1,1,36,0,0,0.001,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,2048,1,1,36,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,4096,1,1,36,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,8192,1,1,36,0,0.001,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,1,1,1,36,0.001,0,0,1.325,0,1.985
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,2,1,1,36,0.001,0.001,0,0.413,0,0.976
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,4,1,1,36,0,0,0.001,0.324,0,1.089
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,8,1,1,36,0.001,0.001,0,0.323,0.001,1.016
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,16,1,1,36,0,0,0,0.352,0,1.252
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,32,1,1,36,0,0,0,0.315,0.001,1.034
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,64,1,1,36,0,0,0,0.25,0,1.008
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,128,1,1,36,0.001,0,0,0.296,0,0.973
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,256,1,1,36,0.001,0.001,0,0.296,0.001,1.01
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,512,1,1,36,0,0,0,0.268,0,0.98
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,1024,1,1,36,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,2048,1,1,36,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,Empty,ONE_D,4096,1,1,36,0.001,0,0,-1,-1,-1
