device/C,kernel/C,workDimension/C,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1,1,1,4,0,0,0,1.454,0,1.413
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2,1,1,4,0.001,0.001,0,0.604,0.001,0.946
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4,1,1,4,0.001,0,0,0.286,0,1.01
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8,1,1,4,0.001,0,0,0.257,0.001,1.003
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,16,1,1,4,0.001,0,0,0.254,0.001,1.314
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,32,1,1,4,0.001,0.001,0,0.25,0,0.99
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,64,1,1,4,0.001,0.001,0,0.237,0,0.963
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,128,1,1,4,0,0,0,0.215,0,0.984
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,256,1,1,4,0,0,0,0.206,0.001,0.968
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,512,1,1,4,0,0,0.001,0.189,0.001,0.944
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1024,1,1,4,0,0.001,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2048,1,1,4,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4096,1,1,4,0.001,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8192,1,1,4,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1,1,1,4,0,0.001,0,1.353,0,0.707
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2,1,1,4,0.001,0,0.001,1.155,0.001,0.972
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4,1,1,4,0,0,0,0.388,0,0.942
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8,1,1,4,0.001,0.001,0,0.361,0.001,0.978
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,16,1,1,4,0,0,0.001,0.43,0.001,0.936
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,32,1,1,4,0.001,0,0,0.336,0.001,0.993
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,64,1,1,4,0,0,0,0.359,0,0.983
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,128,1,1,4,0,0,0.001,0.349,0,1.013
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,256,1,1,4,0,0,0.001,0.301,0,0.927
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,512,1,1,4,0,0,0,0.371,0.001,0.938
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1024,1,1,4,0.001,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2048,1,1,4,0,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4096,1,1,4,0.001,0,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,8192,1,1,4,0.001,0.001,0,-1,-1,-1
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,1,1,1,4,0,0,0.001,1.388,0.001,1.079
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,2,1,1,4,0,0,0,0.538,0.001,0.948
Intel Xeon Phi coprocessor x100 family,NoMemory,ONE_D,4,1,1,4,0.001,0.001,0,0.419,0.001,0.926
