device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,5.24288e+06,1,1,1,20,212.418,23.902,0.004,78.788,10.057,1.19
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,5.24288e+06,2,1,1,20,209.171,22.485,0.005,50.276,9.392,1.211
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,5.24288e+06,4,1,1,20,207.753,21.962,0.004,35.534,9.985,1.123
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,5.24288e+06,8,1,1,20,209.832,22.236,0.004,14.812,10.093,1.258
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,5.24288e+06,16,1,1,20,207.502,25.589,0.005,24.053,8.542,1.139
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,5.24288e+06,32,1,1,20,207.292,21.799,0.004,24.178,8.439,1.163
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,5.24288e+06,64,1,1,20,209.966,23.908,0.004,15.516,9.53,1.383
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,5.24288e+06,128,1,1,20,211.119,23.023,0.004,13.252,10.173,1.269
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,5.24288e+06,256,1,1,20,207.405,25.44,0.004,18.568,9.054,1.225
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,5.24288e+06,512,1,1,20,207.232,24.554,0.004,4.758,8.998,1.278
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,5.24288e+06,1024,1,1,20,207.189,20.915,0.004,4.97,19.73,2.284
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,5.24288e+06,1,1,1,20,202.844,26.457,0.004,60.083,7.667,0.261
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,5.24288e+06,2,1,1,20,200.934,24.09,0.003,38.699,7.58,0.313
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,5.24288e+06,4,1,1,20,203.2,26.405,0.004,17.007,7.54,0.262
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,5.24288e+06,8,1,1,20,203.661,24.641,0.004,12.513,7.466,0.283
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,5.24288e+06,16,1,1,20,200.197,31.646,0.004,10.098,10.377,0.321
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,5.24288e+06,32,1,1,20,207.024,30.622,0.004,6.95,8.146,0.289
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,5.24288e+06,64,1,1,20,236.711,28.68,0.004,5.147,8.809,0.29
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,5.24288e+06,128,1,1,20,205.195,26.53,0.004,3.611,7.455,0.281
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,5.24288e+06,256,1,1,20,200.525,26.858,0.004,1.549,7.377,0.296
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,5.24288e+06,512,1,1,20,205.625,26.33,0.004,1.408,6.803,0.259
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,VectorAdd,ONE_D,5.24288e+06,1024,1,1,20,205.192,26.546,0.004,1.479,7.638,0.274
