device/C,kernel/C,workDimension/C,nElements/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,1.04858e+06,1,1,1,4,20.11,2.346,0.002,10.988,1.508,0.185
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,1.04858e+06,2,1,1,4,19.73,1.504,0.001,7.949,2.477,0.111
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,1.04858e+06,4,1,1,4,22.154,1.365,0.001,4.264,2.445,0.117
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,1.04858e+06,8,1,1,4,21.645,1.386,0,2.421,2.391,0.117
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,1.04858e+06,16,1,1,4,22.684,1.65,0.001,1.301,2.381,0.116
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,1.04858e+06,32,1,1,4,23.303,2.054,0.001,0.829,1.352,0.164
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,1.04858e+06,64,1,1,4,19.849,0.968,0.001,0.735,1.345,0.102
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,1.04858e+06,128,1,1,4,19.798,0.93,0.001,0.602,1.336,0.101
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,1.04858e+06,256,1,1,4,19.78,0.901,0.001,0.504,1.353,0.107
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,1.04858e+06,512,1,1,4,19.918,0.923,0.001,0.369,1.362,0.103
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,1.04858e+06,1024,1,1,4,19.785,0.859,0,0.436,1.371,0.095
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,1.04858e+06,1,1,1,4,20.067,1.296,0.002,13.219,1.436,0.136
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,1.04858e+06,2,1,1,4,19.797,1.405,0.001,7.969,1.375,0.11
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,1.04858e+06,4,1,1,4,19.767,1.282,0.001,4.242,2.347,0.12
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,1.04858e+06,8,1,1,4,19.818,2.42,0.001,2.128,1.339,0.133
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,1.04858e+06,16,1,1,4,19.806,1.943,0.001,1.053,2.278,0.127
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,1.04858e+06,32,1,1,4,19.784,2.116,0.001,0.715,1.595,0.137
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,1.04858e+06,64,1,1,4,24.634,2.046,0.001,0.509,1.582,0.131
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,1.04858e+06,128,1,1,4,21.969,1.12,0.001,0.432,2.269,0.117
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,1.04858e+06,256,1,1,4,22.606,1.929,0,0.4,2.25,0.118
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,1.04858e+06,512,1,1,4,19.818,1.878,0.001,0.408,2.277,0.116
Intel Xeon CPU E5-2695 v2 @ 2.40GHz,SquareArray,ONE_D,1.04858e+06,1024,1,1,4,23.59,1.883,0.001,0.364,2.259,0.121
