device/C,kernel/C,workDimension/C,width/F,height/F,xLocal/I,yLocal/I,zLocal/I,MB/F,init/F,memoryCopyOut/F,plan/F,execute/F,memoryCopyIn/F,cleanUp/F
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FloydWarshall,TWO_D,4096,4096,1,1,1,64,1034.23,35.495,0.005,634853,89.698,1.141
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FloydWarshall,TWO_D,4096,4096,1,2,1,64,1028.51,37.104,0.02,324111,52.065,1.418
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FloydWarshall,TWO_D,4096,4096,1,4,1,64,1047.91,40.88,0.005,169341,46.618,1.237
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FloydWarshall,TWO_D,4096,4096,1,8,1,64,1053.27,35.195,0.004,92720.6,47.376,1.206
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FloydWarshall,TWO_D,4096,4096,1,16,1,64,1039.77,36.917,0.004,59817.6,51.61,1.255
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FloydWarshall,TWO_D,4096,4096,1,32,1,64,1033.44,38.263,0.005,69944.4,48.032,1.195
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FloydWarshall,TWO_D,4096,4096,1,64,1,64,1031.03,33.263,0.005,65471.1,48.075,1.206
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FloydWarshall,TWO_D,4096,4096,1,128,1,64,1047.62,35.15,0.004,62277.6,50.778,1.269
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FloydWarshall,TWO_D,4096,4096,1,256,1,64,1044.1,36.261,0.005,60739.7,46.267,2.795
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FloydWarshall,TWO_D,4096,4096,1,512,1,64,1052.21,34.647,0.002,61855.3,72.617,2.071
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FloydWarshall,TWO_D,4096,4096,1,1024,1,64,1032.75,30.669,0.004,60865.4,49.905,1.248
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FloydWarshall,TWO_D,4096,4096,2,1,1,64,1048.32,34.878,0.004,337127,88.375,1.634
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FloydWarshall,TWO_D,4096,4096,2,2,1,64,1026.77,36.358,0.004,175525,84.54,1.232
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FloydWarshall,TWO_D,4096,4096,2,4,1,64,1030.43,37.964,0.004,98156.8,94.607,2.259
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FloydWarshall,TWO_D,4096,4096,2,8,1,64,1041.01,35.592,0.003,58903.9,84.622,1.139
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FloydWarshall,TWO_D,4096,4096,2,16,1,64,1031.2,35.63,0.002,56414,52.192,1.391
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FloydWarshall,TWO_D,4096,4096,2,32,1,64,1047.43,37.484,0.003,51615.2,100.946,1.246
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FloydWarshall,TWO_D,4096,4096,2,64,1,64,1027.4,51.282,0.02,49198.9,88.623,1.186
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FloydWarshall,TWO_D,4096,4096,2,128,1,64,1031.08,35.475,0.004,47284.1,89.21,1.146
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FloydWarshall,TWO_D,4096,4096,2,256,1,64,1028.64,37.149,0.005,45320.3,85.074,1.239
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FloydWarshall,TWO_D,4096,4096,2,512,1,64,1032.94,37.95,0.005,44756.8,85.323,1.264
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FloydWarshall,TWO_D,4096,4096,4,1,1,64,1035.92,35.053,0.019,168908,84.684,1.279
Intel(R) Xeon(R) CPU E5-2695 v2 @ 2.40GHz,FloydWarshall,TWO_D,4096,4096,4,2,1,64,1032.98,38.952,0.004,91790.9,49.425,1.382
